latitude,longitude,elevation,year,month,day,hour,minute,second,horizon,
47.51845274115012,-88.55289863365783,413.8299415857815,2019, 5, 14, 5, 44, 1.6987323760986328e-05,1,
48.95192663872737,-83.3950626967102,414.2163701465086,2019, 5, 14, 5, 45, 1.341104507446289e-05,0,
50.117913824867365,-77.94971639427182,414.5429503582142,2019, 5, 14, 5, 46, 9.834766387939453e-06,0,
50.992013469494445,-72.2579544026298,414.803198065815,2019, 5, 14, 5, 47, 6.258487701416016e-06,0,
51.55402892713178,-66.38064567432026,414.99220805873483,2019, 5, 14, 5, 48, 2.682209014892578e-06,0,
51.7900202061333,-60.39563703295791,415.1067418220631,2019, 5, 14, 5, 48, 59.99999910593033,0,
51.69390405687826,-54.39148691720281,415.14528389984383,2019, 5, 14, 5, 49, 59.99999552965164,0,
51.26820037907542,-48.458726070840505,415.10806600571004,2019, 5, 14, 5, 50, 59.999991953372955,0,
50.52372027427971,-42.68064017652707,414.997058527801,2019, 5, 14, 5, 51, 59.99998837709427,0,
49.47828249659924,-37.125774320448585,414.8159295872362,2019, 5, 14, 5, 52, 59.99998480081558,0,
48.1547955851769,-31.843638786654108,414.5699723208533,2019, 5, 14, 5, 53, 59.999981224536896,0,
46.57914400483918,-26.86389807119247,414.26600134474137,2019, 5, 14, 5, 55, 1.7881393432617188e-05,0,
44.77826540478279,-22.198332286184645,413.9122213757984,2019, 5, 14, 5, 56, 1.430511474609375e-05,0,
42.778631147110374,-17.84432940185408,413.518067015645,2019, 5, 14, 5, 57, 1.0728836059570312e-05,0,
40.60522079833834,-13.788863033870735,413.094020439243,2019, 5, 14, 5, 58, 7.152557373046875e-06,0,
38.28093225736108,-10.012140312445633,412.6514071006776,2019, 5, 14, 5, 59, 3.5762786865234375e-06,0,
35.82633672114085,-6.49056519223458,412.202174121988,2019, 5, 14, 6, 0, 0.0,0,
33.25967114373148,-3.198925334506725,411.7586550733768,2019, 5, 14, 6, 0, 59.99999642372131,0,
30.596976523777816,-0.11187746633517699,411.33332536699425,2019, 5, 14, 6, 1, 59.99999284744263,0,
27.85231339664859,2.7951282763877607,410.9385527533603,2019, 5, 14, 6, 2, 59.99998927116394,0,
25.038008199726114,5.545337536160169,410.58634760178825,2019, 5, 14, 6, 3, 59.999985694885254,0,
22.16490200936019,8.160467451408993,410.28811775425976,2019, 5, 14, 6, 4, 59.99998211860657,0,
19.242583928868218,10.660672307105056,410.0544326221056,2019, 5, 14, 6, 6, 1.8775463104248047e-05,0,
16.27961362907264,13.064618400640166,409.8948020881924,2019, 5, 14, 6, 7, 1.519918441772461e-05,0,
13.283701451714867,15.389644705054193,409.81747248015637,2019, 5, 14, 6, 8, 1.1622905731201172e-05,0,
10.261886206351463,17.65194437771079,409.82924698729386,2019, 5, 14, 6, 9, 8.046627044677734e-06,0,
7.22068386181357,19.86677294389977,409.9353318346418,2019, 5, 14, 6, 10, 4.470348358154297e-06,0,
4.16622214839536,22.04866172231789,410.1392125382928,2019, 5, 14, 6, 11, 8.940696716308594e-07,0,
1.1043627503249598,24.21163257025016,410.4425627486262,2019, 5, 14, 6, 11, 59.999997317790985,0,
-1.9591852181711473,26.369410599366315,410.84518769197695,2019, 5, 14, 6, 12, 59.9999937415123,0,
-5.018756787100863,28.535637117194412,411.3450034891559,2019, 5, 14, 6, 13, 59.99999016523361,0,
-8.068624132849925,30.724080233769318,411.9380528613344,2019, 5, 14, 6, 14, 59.999986588954926,0,
-11.102887406172103,32.948846726354624,412.6185569521751,2019, 5, 14, 6, 15, 59.99998301267624,0,
-14.115359771176601,35.224594754045135,413.3790022232528,2019, 5, 14, 6, 16, 59.99997943639755,0,
-17.09944500133723,37.566748485315415,414.21026121863054,2019, 5, 14, 6, 18, 1.609325408935547e-05,0,
-20.04799202649082,39.99170204371534,415.1017412918349,2019, 5, 14, 6, 19, 1.2516975402832031e-05,0,
-22.95315289445125,42.517029473735974,416.04156670133773,2019, 5, 14, 6, 20, 8.940696716308594e-06,0,
-25.806201009334337,45.16165641997843,417.0167792799989,2019, 5, 14, 6, 21, 5.364418029785156e-06,0,
-28.597337587320457,47.94599502068896,418.0135619009382,2019, 5, 14, 6, 22, 1.7881393432617188e-06,0,
-31.3154740441972,50.89199785638239,419.0174771054609,2019, 5, 14, 6, 22, 59.99999821186066,0,
-33.947995543969604,54.02307975387531,420.01371683293564,2019, 5, 14, 6, 23, 59.99999463558197,0,
-36.48051475865902,57.36383138019333,420.9873585432049,2019, 5, 14, 6, 24, 59.999991059303284,0,
-38.89663413496194,60.939421005608565,421.9236230094496,2019, 5, 14, 6, 25, 59.9999874830246,0,
-41.177748659325786,64.77455381364467,422.8081291403201,2019, 5, 14, 6, 26, 59.99998390674591,0,
-43.30293974724305,68.89184312075352,423.6271413552032,2019, 5, 14, 6, 27, 59.999980330467224,0,
-45.249034496004796,73.30946961201748,424.36780574203266,2019, 5, 14, 6, 29, 1.6987323760986328e-05,0,
-46.99091709372521,78.03806720379636,425.0183681883863,2019, 5, 14, 6, 30, 1.341104507446289e-05,0,
-48.502215998258094,83.07702940115018,425.56837822456356,2019, 5, 14, 6, 31, 9.834766387939453e-06,0,
-49.75642662063457,88.41062983354539,426.00886540818266,2019, 5, 14, 6, 32, 6.258487701416016e-06,0,
-50.72850931588424,94.00484380671874,426.33249307697,2019, 5, 14, 6, 33, 2.682209014892578e-06,0,
-51.39685163027058,99.80599438888824,426.5336840217836,2019, 5, 14, 6, 33, 59.99999910593033,0,
-51.74533396052726,105.74233198386446,426.6087167040004,2019, 5, 14, 6, 34, 59.99999552965164,0,
-51.76510244996972,111.72906582241374,426.5557905762648,2019, 5, 14, 6, 35, 59.999991953372955,0,
-51.45562889769194,117.6762875622316,426.3750595300615,2019, 5, 14, 6, 36, 59.99998837709427,0,
-50.82477541042758,123.49811573081915,426.06863296106053,2019, 5, 14, 6, 37, 59.99998480081558,0,
-49.887845927763266,129.12087560390594,425.6405444122355,2019, 5, 14, 6, 38, 59.999981224536896,0,
-48.665878635229724,134.48854087285056,425.09668782263634,2019, 5, 14, 6, 40, 1.7881393432617188e-05,0,
-47.18359683025029,139.56470976425237,424.4447246228244,2019, 5, 14, 6, 41, 1.430511474609375e-05,0,
-45.46741204940424,144.33157700239144,423.69395737060285,2019, 5, 14, 6, 42, 1.0728836059570312e-05,0,
-43.54377748714974,148.7868957071699,422.855179074535,2019, 5, 14, 6, 43, 7.152557373046875e-06,0,
-41.43800114289369,152.9401448253909,421.9404951984533,2019, 5, 14, 6, 44, 3.5762786865234375e-06,0,
-39.17351542679005,156.80876629008065,420.9631231195494,2019, 5, 14, 6, 45, 0.0,0,
-36.77152178579175,160.41497563993084,419.93717187195324,2019, 5, 14, 6, 45, 59.99999642372131,0,
-34.25090639768998,163.78332640793545,418.87740573279086,2019, 5, 14, 6, 46, 59.99999284744263,0,
-31.628330470214074,166.93899947291925,417.7989955688679,2019, 5, 14, 6, 47, 59.99998927116394,0,
-28.91841934593587,169.9066988015601,416.71726217472514,2019, 5, 14, 6, 48, 59.999985694885254,0,
-26.133997208622322,172.71000684117993,415.6474160855592,2019, 5, 14, 6, 49, 59.99998211860657,0,
-23.28633146019132,175.37106805888462,414.6042978412461,2019, 5, 14, 6, 51, 1.8775463104248047e-05,0,
-20.385378594624672,177.9104830140615,413.60212761704753,2019, 5, 14, 6, 52, 1.519918441772461e-05,0,
-17.439992836416703,-179.6526397731252,412.6542585221196,2019, 5, 14, 6, 53, 1.1622905731201172e-05,0,
-14.45813197797926,-177.3005650823656,411.7729522584213,2019, 5, 14, 6, 54, 8.046627044677734e-06,0,
-11.447031761800146,-175.0167551727774,410.9691710184378,2019, 5, 14, 6, 55, 4.470348358154297e-06,0,
-8.413362158966697,-172.78567099940298,410.25239400629255,2019, 5, 14, 6, 56, 8.940696716308594e-07,0,
-5.363366672247212,-170.59256249214368,409.6304615854998,2019, 5, 14, 6, 56, 59.999997317790985,0,
-2.30298814622858,-168.42325544724912,409.1094502425047,2019, 5, 14, 6, 57, 59.9999937415123,0,
0.7620152785150561,-166.26393848952083,408.69358094146565,2019, 5, 14, 6, 58, 59.99999016523361,0,
3.825960416293285,-164.10095103320293,408.3851627572095,2019, 5, 14, 6, 59, 59.999986588954926,0,
6.883131868881004,-161.92057175615534,408.18457292908084,2019, 5, 14, 7, 0, 59.99998301267624,0,
9.927673832043793,-159.70880637443307,408.0902736982782,2019, 5, 14, 7, 1, 59.99997943639755,0,
12.953479272960976,-157.4511733364209,408.0988655390522,2019, 5, 14, 7, 3, 1.609325408935547e-05,0,
15.954060665700785,-155.13249418311833,408.20517540212063,2019, 5, 14, 7, 4, 1.2516975402832031e-05,0,
18.922428997565472,-152.73667124128426,408.4023782797877,2019, 5, 14, 7, 5, 8.940696716308594e-06,0,
21.85093680695073,-150.24648573155463,408.6821493151311,2019, 5, 14, 7, 6, 5.364418029785156e-06,0,
24.73111236993899,-147.64340528033082,409.03484311720666,2019, 5, 14, 7, 7, 1.7881393432617188e-06,0,
27.553470183583453,-144.90742813801745,409.4496965901678,2019, 5, 14, 7, 7, 59.99999821186066,0,
30.30729864961042,-142.01699264968425,409.91505102993113,2019, 5, 14, 7, 8, 59.99999463558197,0,
32.98042667340979,-138.94899836160536,410.41858895208884,2019, 5, 14, 7, 9, 59.999991059303284,0,
35.55897583980582,-135.6790070240191,410.9475809065407,2019, 5, 14, 7, 10, 59.9999874830246,1,
38.02711287645001,-132.18171877299565,411.4891374362547,2019, 5, 14, 7, 11, 59.99998390674591,1,
40.36682938335275,-128.43184771162953,412.0304613434413,2019, 5, 14, 7, 12, 59.999980330467224,1,
42.55779452654098,-124.4055403321283,412.55909587756315,2019, 5, 14, 7, 14, 1.6987323760986328e-05,1,
44.577338304400214,-120.08249664347288,413.0631621965983,2019, 5, 14, 7, 15, 1.341104507446289e-05,1,
46.40067668220447,-115.44883846176812,413.531587132148,2019, 5, 14, 7, 16, 9.834766387939453e-06,1,
48.001454783997104,-110.5007126815131,413.9543101874071,2019, 5, 14, 7, 17, 6.258487701416016e-06,1,
49.352729942958696,-105.24824841586725,414.32247157495107,2019, 5, 14, 7, 18, 2.682209014892578e-06,1,
50.428436418790064,-99.71916243298871,414.6285759974243,2019, 5, 14, 7, 18, 59.99999910593033,1,
51.20527783886927,-93.96092384783549,414.8666298453621,2019, 5, 14, 7, 19, 59.99999552965164,1,
51.664835996783104,-88.04027261292696,415.0322496040533,2019, 5, 14, 7, 20, 59.999991953372955,1,
51.79552830947579,-82.0392888828756,415.1227397539535,2019, 5, 14, 7, 21, 59.99998837709427,0,
51.593973818449754,-76.04817450225524,415.1371389531554,2019, 5, 14, 7, 22, 59.99998480081558,0,
51.06541227541304,-70.15611585597534,415.07623379933455,2019, 5, 14, 7, 23, 59.999981224536896,0,
50.223059252793426,-64.44238940656,414.9425398677318,2019, 5, 14, 7, 25, 1.7881393432617188e-05,0,
49.08657848754517,-58.96979212045543,414.7402509823711,2019, 5, 14, 7, 26, 1.430511474609375e-05,0,
47.680051003940775,-53.7814587329987,414.4751560804149,2019, 5, 14, 7, 27, 1.0728836059570312e-05,0,
46.02988841349503,-48.90105893314988,414.1545268129061,2019, 5, 14, 7, 28, 7.152557373046875e-06,0,
44.16302024968146,-44.335372848592456,413.7869764853424,2019, 5, 14, 7, 29, 3.5762786865234375e-06,0,
42.10553354796527,-40.07805450726686,413.38229310244174,2019, 5, 14, 7, 30, 0.0,0,
39.8817916387695,-36.11355937694081,412.95124924003295,2019, 5, 14, 7, 30, 59.99999642372131,0,
37.51396619179956,-32.42060164992597,412.50539197446136,2019, 5, 14, 7, 31, 59.99999284744263,0,
35.02187880702158,-28.974870221209613,412.0568165087655,2019, 5, 14, 7, 32, 59.99998927116394,0,
32.42304872020839,-25.750979779116516,411.6179274996361,2019, 5, 14, 7, 33, 59.999985694885254,0,
29.732861941449496,-22.72376128842552,411.201192399593,2019, 5, 14, 7, 34, 59.99998211860657,0,
26.964798752038106,-19.869038372160876,410.8188911309891,2019, 5, 14, 7, 36, 1.8775463104248047e-05,0,
24.1306906871889,-17.164041141904466,410.4828683050955,2019, 5, 14, 7, 37, 1.519918441772461e-05,0,
21.240955103841635,-14.587550577695588,410.2042889912014,2019, 5, 14, 7, 38, 1.1622905731201172e-05,0,
18.304831840046326,-12.119898269539554,409.99340798286676,2019, 5, 14, 7, 39, 8.046627044677734e-06,0,
15.330588855511467,-9.742856650569484,409.85935328808444,2019, 5, 14, 7, 40, 4.470348358154297e-06,0,
12.325706947432039,-7.439473652876045,409.8099298707402,2019, 5, 14, 7, 41, 8.940696716308594e-07,0,
9.297043260842106,-5.193876994776124,409.8514474654164,2019, 5, 14, 7, 41, 59.999997317790985,0,
6.2509764475796565,-2.9910645863665533,409.9885761119835,2019, 5, 14, 7, 42, 59.9999937415123,0,
3.1935369251567955,-0.8166903062552955,410.22423251512305,2019, 5, 14, 7, 43, 59.99999016523361,0,
0.130525898933643,1.3431503296891796,410.55949970736594,2019, 5, 14, 7, 44, 59.999986588954926,0,
-2.9323731620344704,3.502133054803601,410.9935817985123,2019, 5, 14, 7, 45, 59.99998301267624,0,
-5.989486944034569,5.673916462345394,411.5237948485631,2019, 5, 14, 7, 46, 59.99997943639755,0,
-9.035047027254484,7.8723547947592065,412.1455945728259,2019, 5, 14, 7, 48, 1.609325408935547e-05,0,
-12.063071105168572,10.111704029764244,412.8526377371387,2019, 5, 14, 7, 49, 1.2516975402832031e-05,0,
-15.067257680745305,12.406843690617452,413.63688237632664,2019, 5, 14, 7, 50, 8.940696716308594e-06,0,
-18.040849728502792,14.773483614601638,414.48871647019024,2019, 5, 14, 7, 51, 5.364418029785156e-06,0,
-20.97649437177572,17.22837375710051,415.3971185187436,2019, 5, 14, 7, 52, 1.7881393432617188e-06,0,
-23.866082880002192,19.789498638505705,416.34984436824163,2019, 5, 14, 7, 52, 59.99999821186066,0,
-26.700570164692287,22.476244995195696,417.33363691122565,2019, 5, 14, 7, 53, 59.99999463558197,0,
-29.469772112594733,25.309513739538286,418.33445449763553,2019, 5, 14, 7, 54, 59.999991059303284,0,
-32.162141416124285,28.31173879617347,419.3377136005127,2019, 5, 14, 7, 55, 59.9999874830246,0,
-34.764526668786125,31.50675222568962,420.32854109358607,2019, 5, 14, 7, 56, 59.99998390674591,0,
-37.26192629171476,34.91941130771363,421.29203141670456,2019, 5, 14, 7, 57, 59.999980330467224,0,
-39.637260963336956,38.57487748091138,422.21350452366636,2019, 5, 14, 7, 59, 1.6987323760986328e-05,0,
-41.87119255216427,42.49739461052251,423.0787563692165,2019, 5, 14, 8, 0, 1.341104507446289e-05,0,
-43.94207072715181,46.708458993162,423.8743067391788,2019, 5, 14, 8, 1, 9.834766387939453e-06,0,
-45.82605560026152,51.22422299349895,424.5876278751982,2019, 5, 14, 8, 2, 6.258487701416016e-06,0,
-47.49754000463724,56.052173551830556,425.2073594386497,2019, 5, 14, 8, 3, 2.682209014892578e-06,0,
-48.92996415160565,61.187303399774514,425.72350256446333,2019, 5, 14, 8, 3, 59.99999910593033,0,
-50.09709518578689,66.60835264097467,426.1275905648298,2019, 5, 14, 8, 4, 59.99999552965164,0,
-50.97475842548608,72.27507674307645,426.4128336327444,2019, 5, 14, 8, 5, 59.999991953372955,0,
-51.542868551987546,78.12772099698596,426.57423533669487,2019, 5, 14, 8, 6, 59.99998837709427,0,
-51.78744925704653,84.08968538382258,426.60867915157854,2019, 5, 14, 8, 7, 59.99998480081558,0,
-51.70222184809439,90.0735935370201,426.5149837321585,2019, 5, 14, 8, 8, 59.999981224536896,0,
-51.28936812582893,95.98983213448436,426.2939259103175,2019, 5, 14, 8, 10, 1.7881393432617188e-05,0,
-50.55926215246301,101.75560821067029,425.9482321164343,2019, 5, 14, 8, 11, 1.430511474609375e-05,0,
-49.52924082080167,107.30243136874888,425.4825358925573,2019, 5, 14, 8, 12, 1.0728836059570312e-05,0,
-48.221740530265556,112.58045844547954,424.9033050489962,2019, 5, 14, 8, 13, 7.152557373046875e-06,0,
-46.66222394205511,117.55943422384989,424.2187374971471,2019, 5, 14, 8, 14, 3.5762786865234375e-06,0,
-44.87727401158645,122.22688404733945,423.43862799419884,2019, 5, 14, 8, 15, 0.0,0,
-42.8930856717771,126.58471441583688,422.57420767150376,2019, 5, 14, 8, 15, 59.99999642372131,0,
-40.734430034673025,130.64532221707495,421.6379587779255,2019, 5, 14, 8, 16, 59.99999284744263,0,
-38.42405388336042,134.42797753135847,420.6434075087503,2019, 5, 14, 8, 17, 59.99998927116394,0,
-35.98242179510586,137.95586685301748,419.6048982087076,2019, 5, 14, 8, 18, 59.999985694885254,0,
-33.427696934160544,141.2538965839999,418.5373526252686,2019, 5, 14, 8, 19, 59.99998211860657,0,
-30.7758680555642,144.34719290259585,417.45601750928273,2019, 5, 14, 8, 21, 1.8775463104248047e-05,0,
-28.0409650409282,147.26015101576354,416.37620924489704,2019, 5, 14, 8, 22, 1.519918441772461e-05,0,
-25.235289512890393,150.01592005119704,415.313049142888,2019, 5, 14, 8, 23, 1.1622905731201172e-05,0,
-22.36966721086835,152.63615638648344,414.28120864776685,2019, 5, 14, 8, 24, 8.046627044677734e-06,0,
-19.453679412881513,155.14097893540068,413.2946583352427,2019, 5, 14, 8, 25, 4.470348358154297e-06,0,
-16.495876282020745,157.5490416022432,412.3664297890925,2019, 5, 14, 8, 26, 8.940696716308594e-07,0,
-13.503968004979393,159.87767875837832,411.5083942428587,2019, 5, 14, 8, 26, 59.999997317790985,0,
-10.484994430021358,162.14308844002377,410.7310623516294,2019, 5, 14, 8, 27, 59.9999937415123,0,
-7.44547559204396,164.36053592452043,410.0434091078455,2019, 5, 14, 8, 28, 59.99999016523361,0,
-4.391546337884779,166.5445651138954,409.4527274584118,2019, 5, 14, 8, 29, 59.999986588954926,0,
-1.329078607255455,168.70921184874314,408.96451362628767,2019, 5, 14, 8, 30, 59.99998301267624,0,
1.736204979875393,170.86821664260432,408.5823865006052,2019, 5, 14, 8, 31, 59.99997943639755,0,
4.7986246374273955,173.0352379221752,408.3080426032405,2019, 5, 14, 8, 33, 1.609325408935547e-05,0,
7.852428097910662,175.2240577871613,408.14124848751004,2019, 5, 14, 8, 34, 1.2516975402832031e-05,0,
10.891693662088544,177.44880315081065,408.0798681039754,2019, 5, 14, 8, 35, 8.940696716308594e-06,0,
13.910206890844888,179.7241538771454,408.1199281323654,2019, 5, 14, 8, 36, 5.364418029785156e-06,0,
16.901338082104576,-177.9344409591257,408.25571688663024,2019, 5, 14, 8, 37, 1.7881393432617188e-06,0,
19.857904508481194,-175.51055033749472,408.479915859476,2019, 5, 14, 8, 37, 59.99999821186066,0,
22.77201588457645,-172.98655741656134,408.7837608340267,2019, 5, 14, 8, 38, 59.99999463558197,0,
25.634899865113717,-170.34347726337666,409.15722912059476,2019, 5, 14, 8, 39, 59.999991059303284,0,
28.436705300715445,-167.5608178800698,409.58924898019615,2019, 5, 14, 8, 40, 59.9999874830246,0,
31.166282847997714,-164.61651903189744,410.06792690381315,2019, 5, 14, 8, 41, 59.99998390674591,0,
33.81094595005369,-161.48702260591068,410.5807881327744,2019, 5, 14, 8, 42, 59.999980330467224,0,
36.35622268763326,-158.14754603149004,411.1150259953814,2019, 5, 14, 8, 44, 1.6987323760986328e-05,0,
38.78560650005782,-154.57268040100874,411.65775303424533,2019, 5, 14, 8, 45, 1.341104507446289e-05,0,
41.08036314460837,-150.7374094639731,412.1962545328515,2019, 5, 14, 8, 46, 9.834766387939453e-06,0,
43.21941054523843,-146.61874440261167,412.7182325572078,2019, 5, 14, 8, 47, 6.258487701416016e-06,0,
45.179371086120426,-142.19807364651217,413.21204141878906,2019, 5, 14, 8, 48, 2.682209014892578e-06,0,
46.93488193413047,-137.46429011746702,413.6669082469063,2019, 5, 14, 8, 48, 59.99999910593033,1,
48.45927213713137,-132.41755416760063,414.0731351925978,2019, 5, 14, 8, 49, 59.99999552965164,1,
49.72569606853468,-127.0732384536694,414.4222798305995,2019, 5, 14, 8, 50, 59.999991953372955,1,
50.70874681367681,-121.46520644792444,414.7073107601643,2019, 5, 14, 8, 51, 59.99998837709427,1,
51.3864484336047,-115.64725963104114,414.9227358686152,2019, 5, 14, 8, 52, 59.99998480081558,1,
51.742362524929135,-109.69161155622602,415.0647012045471,2019, 5, 14, 8, 53, 59.999981224536896,1,
51.76740483028459,-103.68383193728084,415.13105892360744,2019, 5, 14, 8, 55, 1.7881393432617188e-05,1,
51.460940104740715,-97.71483376610914,415.1214030919542,2019, 5, 14, 8, 56, 1.430511474609375e-05,1,
50.83086174133849,-91.87154025607035,415.03707334702057,2019, 5, 14, 8, 57, 1.0728836059570312e-05,1,
49.89263356803878,-86.22855175618758,414.8811254971738,2019, 5, 14, 8, 58, 7.152557373046875e-06,1,
48.66755385496947,-80.84258351251857,414.6582703420363,2019, 5, 14, 8, 59, 3.5762786865234375e-06,0,
47.18066346172373,-75.7504280958472,414.3747813373327,2019, 5, 14, 9, 0, 0.0,0,
45.45871565248928,-70.97002687681339,414.0383726719436,2019, 5, 14, 9, 0, 59.99999642372131,0,
43.52849638053631,-66.50355483090011,413.658049748428,2019, 5, 14, 9, 1, 59.99999284744263,0,
41.41561888190572,-62.34132976013448,413.24393453910267,2019, 5, 14, 9, 2, 59.99998927116394,0,
39.143783754960175,-58.4656400469749,412.8070687496646,2019, 5, 14, 9, 3, 59.999985694885254,0,
36.734421188899496,-54.853981312034435,412.359198154921,2019, 5, 14, 9, 4, 59.99998211860657,0,
34.206606871976106,-51.48152141185719,411.91254157085297,2019, 5, 14, 9, 6, 1.8775463104248047e-05,0,
31.577163223108276,-48.322835801251145,411.47955036339107,2019, 5, 14, 9, 7, 1.519918441772461e-05,0,
28.86084303639793,-45.35300515643299,411.07265839061324,2019, 5, 14, 9, 8, 1.1622905731201172e-05,0,
26.070575444516713,-42.54826991899558,410.7040330255347,2019, 5, 14, 9, 9, 8.046627044677734e-06,0,
23.21771452845041,-39.88634369744593,410.38532749218297,2019, 5, 14, 9, 10, 4.470348358154297e-06,0,
20.3122807651471,-37.34650829681768,410.12744113502066,2019, 5, 14, 9, 11, 8.940696716308594e-07,0,
17.36318369859695,-34.90956836366596,409.9402920783189,2019, 5, 14, 9, 11, 59.999997317790985,0,
14.378422132735018,-32.55772152583826,409.83260687586466,2019, 5, 14, 9, 12, 59.9999937415123,0,
11.365261858797723,-30.274381037636083,409.8117314856559,2019, 5, 14, 9, 13, 59.99999016523361,0,
8.330392984624963,-28.04397410219575,409.8834675303997,2019, 5, 14, 9, 14, 59.999986588954926,0,
5.280069968174172,-25.85173074177847,410.0519373282844,2019, 5, 14, 9, 15, 59.99998301267624,0,
2.220237904221124,-23.683468211813697,410.31948060839204,2019, 5, 14, 9, 16, 59.99997943639755,0,
-0.8433533049714267,-21.525376288888886,410.6865854539747,2019, 5, 14, 9, 18, 1.609325408935547e-05,0,
-3.905030884952684,-19.363810474230263,411.15185341295864,2019, 5, 14, 9, 19, 1.2516975402832031e-05,0,
-6.959104419727017,-17.185071932802874,411.7120034307748,2019, 5, 14, 9, 20, 8.940696716308594e-06,0,
-9.999749669852068,-14.975201844018724,412.3619096919306,2019, 5, 14, 9, 21, 5.364418029785156e-06,0,
-13.02089819451465,-12.719767616520697,413.0946761331117,2019, 5, 14, 9, 22, 1.7881393432617188e-06,0,
-16.016116817395325,-10.403649768796468,413.90174476544445,2019, 5, 14, 9, 22, 59.99999821186066,0,
-18.978475339983085,-8.010830091707106,414.7730357913636,2019, 5, 14, 9, 23, 59.99999463558197,0,
-21.900398921298887,-5.524186424151368,415.69711664515984,2019, 5, 14, 9, 24, 59.999991059303284,0,
-24.773501829071776,-2.9253045075536055,416.6613965238618,2019, 5, 14, 9, 25, 59.9999874830246,0,
-27.588399988682802,-0.19432515311115506,417.65234250665327,2019, 5, 14, 9, 26, 59.99998390674591,0,
-30.33450125812096,2.6901436782812405,418.6557129949126,2019, 5, 14, 9, 27, 59.999980330467224,0,
-32.99977691973477,5.751006401489566,419.6568046128091,2019, 5, 14, 9, 29, 1.6987323760986328e-05,0,
-35.57051036537374,9.012471414582782,420.6407038691188,2019, 5, 14, 9, 30, 1.341104507446289e-05,0,
-38.03106412557614,12.49959255959038,421.59254893207856,2019, 5, 14, 9, 31, 9.834766387939453e-06,0,
-40.363655893326495,16.237398239751816,422.4977833672968,2019, 5, 14, 9, 32, 6.258487701416016e-06,0,
-42.54821380746596,20.249494950679342,423.342407406475,2019, 5, 14, 9, 33, 2.682209014892578e-06,0,
-44.56236476414064,24.555996086395208,424.11321836885656,2019, 5, 14, 9, 33, 59.99999910593033,0,
-46.38164478952037,29.170691389209694,424.7980368547841,2019, 5, 14, 9, 34, 59.99999552965164,0,
-47.98003443141841,34.097523303571265,425.3859149890332,2019, 5, 14, 9, 35, 59.999991953372955,0,
-49.33091632858352,39.32669952511064,425.86732336596657,2019, 5, 14, 9, 36, 59.99998837709427,0,
-50.40850539856462,44.831141006893375,426.2343137552545,2019, 5, 14, 9, 37, 59.99998480081558,0,
-51.18969957702334,50.564321934973535,426.4806550566561,2019, 5, 14, 9, 38, 59.999981224536896,0,
-51.656148309624,56.46068067810117,426.60194047729044,2019, 5, 14, 9, 40, 1.7881393432617188e-05,0,
-51.796181703189525,62.43937876116161,426.59566400400297,2019, 5, 14, 9, 41, 1.430511474609375e-05,0,
-51.60617555586287,68.41133629521232,426.46126603579694,2019, 5, 14, 9, 42, 1.0728836059570312e-05,0,
-51.090994728394826,74.28816081341293,426.2001458627352,2019, 5, 14, 9, 43, 7.152557373046875e-06,0,
-50.263397604173726,79.99092915441328,425.8156422185101,2019, 5, 14, 9, 44, 3.5762786865234375e-06,0,
-49.14256271147319,85.4567702840169,425.31298150593375,2019, 5, 14, 9, 45, 0.0,0,
-47.752111439808765,90.64211684380093,424.6991945473277,2019, 5, 14, 9, 45, 59.99999642372131,0,
-46.11805320038162,95.52266136306069,423.9830030567865,2019, 5, 14, 9, 46, 59.99999284744263,0,
-44.26698875599791,100.09091187667568,423.1746774972795,2019, 5, 14, 9, 47, 59.99998927116394,0,
-42.22475046835759,104.35252924765261,422.28586844542707,2019, 5, 14, 9, 48, 59.999985694885254,0,
-40.01551261888321,108.32246036555217,421.3294140367101,2019, 5, 14, 9, 49, 59.99998211860657,0,
-37.66130946944401,112.02150677606252,420.31912580484664,2019, 5, 14, 9, 51, 1.8775463104248047e-05,0,
-35.18187061580584,115.47359939205552,419.2695604632199,2019, 5, 14, 9, 52, 1.519918441772461e-05,0,
-32.59464817263398,118.70384956774171,418.19577115238036,2019, 5, 14, 9, 53, 1.1622905731201172e-05,0,
-29.914983422911945,121.73723065546488,417.11305586825307,2019, 5, 14, 9, 54, 8.046627044677734e-06,0,
-27.156328222380672,124.59778502793408,416.0366973601435,2019, 5, 14, 9, 55, 4.470348358154297e-06,0,
-24.330490005500728,127.3082008672086,414.9817031122305,2019, 5, 14, 9, 56, 8.940696716308594e-07,0,
-21.447874512168273,129.88964396583043,413.9625494826708,2019, 5, 14, 9, 56, 59.999997317790985,0,
-18.517713181645387,132.361755429447,412.9929347730435,2019, 5, 14, 9, 57, 59.9999937415123,0,
-15.548269515287439,134.7427518603909,412.08554593852244,2019, 5, 14, 9, 58, 59.99999016523361,0,
-12.547023201809084,137.04958514919534,411.2518434814828,2019, 5, 14, 9, 59, 59.999986588954926,0,
-9.520833368786903,139.29813424652647,410.5018687936338,2019, 5, 14, 10, 0, 59.99998301267624,0,
-6.476083682169953,141.50341204914727,409.8440778269064,2019, 5, 14, 10, 1, 59.99997943639755,0,
-3.418810601606337,143.6797793030718,409.2852041438853,2019, 5, 14, 10, 3, 1.609325408935547e-05,0,
-0.354830710814227,145.84115206310136,408.83015626962145,2019, 5, 14, 10, 4, 1.2516975402832031e-05,0,
