name,latitude,longitude,elevation,year,month,day,hour,minute,second,horizon
ISS (ZARYA),-36.55506738,143.8529757,419.8488384,2019,5,15,7,29,3.58E-06,0
ISS (ZARYA),-34.02488358,147.2016731,418.7829112,2019,5,15,7,30,0,0
ISS (ZARYA),-31.39409656,150.3398939,417.6996155,2019,5,15,7,30,59.99999642,0
ISS (ZARYA),-28.67716365,153.2922632,416.614291,2019,5,15,7,31,59.99999285,0
ISS (ZARYA),-25.88676264,156.0822456,415.5421448,2019,5,15,7,32,59.99998927,0
ISS (ZARYA),-23.03403795,158.7318499,414.4979921,2019,5,15,7,33,59.99998569,0
ISS (ZARYA),-20.12883751,161.2615457,413.4960045,2019,5,15,7,34,59.99998212,0
ISS (ZARYA),-17.17992906,163.6903148,412.5494671,2019,5,15,7,36,1.88E-05,0
ISS (ZARYA),-14.19520432,166.0357768,411.6705559,2019,5,15,7,37,1.52E-05,0
ISS (ZARYA),-11.18184158,168.3143754,410.8701281,2019,5,15,7,38,1.16E-05,0
ISS (ZARYA),-8.146468208,170.541572,410.1575435,2019,5,15,7,39,8.05E-06,0
ISS (ZARYA),-5.095296656,172.7320579,409.5405104,2019,5,15,7,40,4.47E-06,0
ISS (ZARYA),-2.034249289,174.8999672,409.0249634,2019,5,15,7,41,8.94E-07,0
ISS (ZARYA),1.030926366,177.0590899,408.6149745,2019,5,15,7,41,59.99999732,0
ISS (ZARYA),4.094548239,179.223084,408.3127,2019,5,15,7,42,59.99999374,0
ISS (ZARYA),7.150892596,-178.5943136,408.1183634,2019,5,15,7,43,59.99999017,0
ISS (ZARYA),10.19408558,-176.3790739,408.0302759,2019,5,15,7,44,59.99998659,0
ISS (ZARYA),13.21798979,-174.116663,408.0448919,2019,5,15,7,45,59.99998301,0
ISS (ZARYA),16.21608218,-171.7918272,408.1569007,2019,5,15,7,46,59.99997944,0
ISS (ZARYA),19.18132165,-169.3883774,408.3593512,2019,5,15,7,48,1.61E-05,0
ISS (ZARYA),22.10599072,-166.8889891,408.6438052,2019,5,15,7,49,1.25E-05,0
ISS (ZARYA),24.98153779,-164.2750038,409.0005201,2019,5,15,7,50,8.94E-06,0
ISS (ZARYA),27.79837764,-161.5262839,409.4186533,2019,5,15,7,51,5.36E-06,0
ISS (ZARYA),30.54567912,-158.6211284,409.8864854,2019,5,15,7,52,1.79E-06,0
ISS (ZARYA),33.21113011,-155.5363067,410.3916583,2019,5,15,7,52,59.99999821,0
ISS (ZARYA),35.78068897,-152.2472793,410.9214228,2019,5,15,7,53,59.99999464,0
ISS (ZARYA),38.23833807,-148.7287043,411.4628907,2019,5,15,7,54,59.99999106,0
ISS (ZARYA),40.56586773,-144.9553545,412.0032865,2019,5,15,7,55,59.99998748,0
ISS (ZARYA),42.74273664,-140.9035942,412.5301955,2019,5,15,7,56,59.99998391,0
ISS (ZARYA),44.74607697,-136.5535558,413.0318007,2019,5,15,7,57,59.99998033,1
ISS (ZARYA),46.5509368,-131.8920893,413.4971084,2019,5,15,7,59,1.70E-05,1
ISS (ZARYA),48.1308591,-126.9164189,413.9161529,2019,5,15,8,0,1.34E-05,1
ISS (ZARYA),49.45891226,-121.6380887,414.2801844,2019,5,15,8,1,9.83E-06,1
ISS (ZARYA),50.50919191,-116.0865012,414.5818298,2019,5,15,8,2,6.26E-06,1
ISS (ZARYA),51.25874484,-110.3108924,414.8152269,2019,5,15,8,3,2.68E-06,1
ISS (ZARYA),51.6896814,-104.3795692,414.976131,2019,5,15,8,3,59.99999911,1
ISS (ZARYA),51.79109862,-98.37566372,415.0619895,2019,5,15,8,4,59.99999553,1
ISS (ZARYA),51.56037461,-92.38967361,415.0719858,2019,5,15,8,5,59.99999195,1
ISS (ZARYA),51.00349422,-86.5102531,415.0070498,2019,5,15,8,6,59.99998838,1
ISS (ZARYA),50.13431547,-80.81545123,414.8698364,2019,5,15,8,7,59.9999848,0
ISS (ZARYA),48.97297779,-75.36640136,414.6646718,2019,5,15,8,8,59.99998122,0
ISS (ZARYA),47.54385096,-70.20447236,414.3974674,2019,5,15,8,10,1.79E-05,0
ISS (ZARYA),45.87346319,-65.35172171,414.0756059,2019,5,15,8,11,1.43E-05,0
ISS (ZARYA),43.98871819,-60.81360735,413.7077967,2019,5,15,8,12,1.07E-05,0
ISS (ZARYA),41.91558131,-56.58281607,413.3039075,2019,5,15,8,13,7.15E-06,0
ISS (ZARYA),39.67823746,-52.64316594,412.874772,2019,5,15,8,14,3.58E-06,0
ISS (ZARYA),37.2986548,-48.97300486,412.4319784,2019,5,15,8,15,0,0
ISS (ZARYA),34.79644849,-45.54785733,411.987642,2019,5,15,8,15,59.99999642,0
ISS (ZARYA),32.18894226,-42.34231275,411.5541654,2019,5,15,8,16,59.99999285,0
ISS (ZARYA),29.49134495,-39.33126373,411.1439917,2019,5,15,8,17,59.99998927,0
ISS (ZARYA),26.71698307,-36.49064613,410.7693543,2019,5,15,8,18,59.99998569,0
ISS (ZARYA),23.87755076,-33.79781972,410.4420282,2019,5,15,8,19,59.99998212,0
ISS (ZARYA),20.98335249,-31.23170395,410.1730888,2019,5,15,8,21,1.88E-05,0
ISS (ZARYA),18.04353837,-28.77276598,409.9726814,2019,5,15,8,22,1.52E-05,0
ISS (ZARYA),15.06629794,-26.40289595,409.8498056,2019,5,15,8,23,1.16E-05,0
ISS (ZARYA),12.05905069,-24.10524502,409.8121223,2019,5,15,8,24,8.05E-06,0
ISS (ZARYA),9.028605927,-21.8640261,409.8657834,2019,5,15,8,25,4.47E-06,0
ISS (ZARYA),5.981306422,-19.66430357,410.0152901,2019,5,15,8,26,8.94E-07,0
ISS (ZARYA),2.923157589,-17.49177888,410.2633822,2019,5,15,8,26,59.99999732,0
ISS (ZARYA),-0.140054333,-15.33257633,410.6109611,2019,5,15,8,27,59.99999374,0
ISS (ZARYA),-3.202651287,-13.17303033,411.0570474,2019,5,15,8,28,59.99999017,0
ISS (ZARYA),-6.258955986,-10.99947382,411.5987756,2019,5,15,8,29,59.99998659,0
ISS (ZARYA),-9.303184467,-8.798026983,412.2314241,2019,5,15,8,30,59.99998301,0
ISS (ZARYA),-12.32933501,-6.554385153,412.9484821,2019,5,15,8,31,59.99997944,0
ISS (ZARYA),-15.33107178,-4.25360403,413.7417505,2019,5,15,8,33,1.61E-05,0
ISS (ZARYA),-18.30158756,-1.87989413,414.6014728,2019,5,15,8,34,1.25E-05,0
ISS (ZARYA),-21.23347201,0.583596915,415.5165014,2019,5,15,8,35,8.94E-06,0
ISS (ZARYA),-24.11854191,3.1549709,416.4744842,2019,5,15,8,36,5.36E-06,0
ISS (ZARYA),-26.94766078,5.853743813,417.4620768,2019,5,15,8,37,1.79E-06,0
ISS (ZARYA),-29.71053423,8.700952032,418.4651724,2019,5,15,8,37,59.99999821,0
ISS (ZARYA),-32.39548409,11.71916018,419.4691457,2019,5,15,8,38,59.99999464,0
ISS (ZARYA),-34.98920644,14.93230906,420.4591052,2019,5,15,8,39,59.99999106,0
ISS (ZARYA),-37.476526,18.36531681,421.4201513,2019,5,15,8,40,59.99998748,0
ISS (ZARYA),-39.84017001,22.04331812,422.3376329,2019,5,15,8,41,59.99998391,0
ISS (ZARYA),-42.06060069,25.99040248,423.1974001,2019,5,15,8,42,59.99998033,0
ISS (ZARYA),-44.11596698,30.22771053,423.9860474,2019,5,15,8,44,1.70E-05,0
ISS (ZARYA),-45.9822497,34.7707684,424.6911417,2019,5,15,8,45,1.34E-05,0
ISS (ZARYA),-47.63372117,39.62612299,425.3014383,2019,5,15,8,46,9.83E-06,0
ISS (ZARYA),-49.04379312,44.78747969,425.8070701,2019,5,15,8,47,6.26E-06,0
ISS (ZARYA),-50.18633955,50.23199391,426.1997175,2019,5,15,8,48,2.68E-06,0
ISS (ZARYA),-51.0374627,55.91768525,426.4727501,2019,5,15,8,48,59.99999911,0
ISS (ZARYA),-51.57753777,61.78316071,426.6213409,2019,5,15,8,49,59.99999553,0
ISS (ZARYA),-51.7932121,67.75058495,426.6425497,2019,5,15,8,50,59.99999195,0
ISS (ZARYA),-51.67893522,73.73202265,426.5353762,2019,5,15,8,51,59.99998838,0
ISS (ZARYA),-51.23763575,79.63810637,426.3007794,2019,5,15,8,52,59.9999848,0
ISS (ZARYA),-50.48036032,85.38705025,425.9416665,2019,5,15,8,53,59.99998122,0
ISS (ZARYA),-49.42497351,90.91188286,425.4628472,2019,5,15,8,55,1.79E-05,0
ISS (ZARYA),-48.09426105,96.16448758,424.8709594,2019,5,15,8,56,1.43E-05,0
ISS (ZARYA),-46.51385393,101.1162818,424.1743603,2019,5,15,8,57,1.07E-05,0
ISS (ZARYA),-44.71035337,105.7562062,423.3829921,2019,5,15,8,58,7.15E-06,0
ISS (ZARYA),-42.70986255,110.0872455,422.5082188,2019,5,15,8,59,3.58E-06,0
ISS (ZARYA),-40.53699182,114.1225375,421.5626387,2019,5,15,9,0,0,0
ISS (ZARYA),-38.21429249,117.8818032,420.5598756,2019,5,15,9,0,59.99999642,0
ISS (ZARYA),-35.76202401,121.3884567,419.5143514,2019,5,15,9,1,59.99999285,0
ISS (ZARYA),-33.19815114,124.6674737,418.4410441,2019,5,15,9,2,59.99998927,0
ISS (ZARYA),-30.5384821,127.7439447,417.3552355,2019,5,15,9,3,59.99998569,0
ISS (ZARYA),-27.79688144,130.6421743,416.2722522,2019,5,15,9,4,59.99998212,0
ISS (ZARYA),-24.98551065,133.3851862,415.2072049,2019,5,15,9,6,1.88E-05,0
ISS (ZARYA),-22.11508054,135.9944967,414.1747334,2019,5,15,9,7,1.52E-05,0
ISS (ZARYA),-19.19507151,138.4900935,413.1887533,2019,5,15,9,8,1.16E-05,0
ISS (ZARYA),-16.23395245,140.8905079,412.2622217,2019,5,15,9,9,8.05E-06,0
ISS (ZARYA),-13.23936814,143.2129665,411.4069166,2019,5,15,9,10,4.47E-06,0
ISS (ZARYA),-10.218307,145.4735769,410.633239,2019,5,15,9,11,8.94E-07,0
ISS (ZARYA),-7.177250124,147.6875326,409.9500397,2019,5,15,9,11,59.99999732,0
ISS (ZARYA),-4.122304687,149.8693244,409.3644756,2019,5,15,9,12,59.99999374,0
ISS (ZARYA),-1.05932528,152.0329538,408.881898,2019,5,15,9,13,59.99999017,0
ISS (ZARYA),2.005973077,154.192146,408.5057747,2019,5,15,9,14,59.99998659,0
ISS (ZARYA),5.067906661,156.360561,408.2376485,2019,5,15,9,15,59.99998301,0
ISS (ZARYA),8.1207159,158.5520058,408.0771319,2019,5,15,9,16,59.99997944,0
ISS (ZARYA),11.15845775,160.7806482,408.0219385,2019,5,15,9,18,1.61E-05,0
ISS (ZARYA),14.17488179,163.0612248,408.0679511,2019,5,15,9,19,1.25E-05,0
ISS (ZARYA),17.16331683,165.4092649,408.2093233,2019,5,15,9,20,8.94E-06,0
ISS (ZARYA),20.11652365,167.8412968,408.4386135,2019,5,15,9,21,5.36E-06,0
ISS (ZARYA),23.02654087,170.3750521,408.7469492,2019,5,15,9,22,1.79E-06,0
ISS (ZARYA),25.88450852,173.0296449,409.1242155,2019,5,15,9,22,59.99999821,0
ISS (ZARYA),28.68046928,175.8257054,409.5592667,2019,5,15,9,23,59.99999464,0
ISS (ZARYA),31.40314717,178.7854324,410.0401548,2019,5,15,9,24,59.99999106,0
ISS (ZARYA),34.03970706,-178.0674917,410.554371,2019,5,15,9,25,59.99998748,0
ISS (ZARYA),36.5755046,-174.7082003,411.0890951,2019,5,15,9,26,59.99998391,0
ISS (ZARYA),38.99384564,-171.1112649,411.6314483,2019,5,15,9,27,59.99998033,0
ISS (ZARYA),41.27578996,-167.2517708,412.1687445,2019,5,15,9,29,1.70E-05,0
ISS (ZARYA),43.40004313,-163.1070135,412.6887336,2019,5,15,9,30,1.34E-05,0
ISS (ZARYA),45.34303512,-158.658904,413.1798379,2019,5,15,9,31,9.83E-06,0
ISS (ZARYA),47.07925247,-153.8971717,413.6313694,2019,5,15,9,32,6.26E-06,0
ISS (ZARYA),48.58195436,-148.8231651,414.0337311,2019,5,15,9,33,2.68E-06,0
ISS (ZARYA),49.82434906,-143.4537783,414.3785948,2019,5,15,9,33,59.99999911,0
ISS (ZARYA),50.78124723,-137.8246175,414.659055,2019,5,15,9,34,59.99999553,1
ISS (ZARYA),51.4310777,-131.9912275,414.8697542,2019,5,15,9,35,59.99999195,1
ISS (ZARYA),51.75798622,-126.0272628,415.0069795,2019,5,15,9,36,59.99998838,1
ISS (ZARYA),51.75360518,-120.0191308,415.0687273,2019,5,15,9,37,59.9999848,1
ISS (ZARYA),51.41806703,-114.057767,415.054737,2019,5,15,9,38,59.99998122,1
ISS (ZARYA),50.75998791,-108.2293153,414.9664909,2019,5,15,9,40,1.79E-05,1
ISS (ZARYA),49.79542874,-102.6069791,414.807183,2019,5,15,9,41,1.43E-05,1
ISS (ZARYA),48.54610663,-97.24573941,414.581654,2019,5,15,9,42,1.07E-05,1
ISS (ZARYA),47.03729426,-92.18064029,414.2962972,2019,5,15,9,43,7.15E-06,1
ISS (ZARYA),45.29581092,-87.428083,413.9589335,2019,5,15,9,44,3.58E-06,1
ISS (ZARYA),43.34838198,-82.98903026,413.5786599,2019,5,15,9,45,0,0
ISS (ZARYA),41.22047646,-78.8529394,413.1656726,2019,5,15,9,45,59.99999642,0
ISS (ZARYA),38.93560495,-75.0015531,412.7310686,2019,5,15,9,46,59.99999285,0
ISS (ZARYA),36.51499053,-71.41207141,412.2866283,2019,5,15,9,47,59.99998927,0
ISS (ZARYA),33.97750582,-68.05955021,411.8445842,2019,5,15,9,48,59.99998569,0
ISS (ZARYA),31.33977896,-64.91856752,411.417378,2019,5,15,9,49,59.99998212,0
ISS (ZARYA),28.61639147,-61.96428548,411.0174119,2019,5,15,9,51,1.88E-05,0
ISS (ZARYA),25.82012703,-59.1730692,410.6567998,2019,5,15,9,52,1.52E-05,0
ISS (ZARYA),22.96221064,-56.52276709,410.3471189,2019,5,15,9,53,1.16E-05,0
ISS (ZARYA),20.05255594,-53.99279865,410.0991718,2019,5,15,9,54,8.05E-06,0
ISS (ZARYA),17.09998423,-51.5640976,409.9227603,2019,5,15,9,55,4.47E-06,0
ISS (ZARYA),14.11242262,-49.21897636,409.8264772,2019,5,15,9,56,8.94E-07,0
ISS (ZARYA),11.09707988,-46.94094648,409.8175193,2019,5,15,9,56,59.99999732,0
ISS (ZARYA),8.060602048,-44.71451471,409.901526,2019,5,15,9,57,59.99999374,0
ISS (ZARYA),5.009211187,-42.52497139,410.0824474,2019,5,15,9,58,59.99999017,0
ISS (ZARYA),1.948830574,-40.35817566,410.3624438,2019,5,15,9,59,59.99998659,0
ISS (ZARYA),-1.114799762,-38.20034167,410.74182,2019,5,15,10,0,59.99998301,0
ISS (ZARYA),-4.176013588,-36.03782626,411.218994,2019,5,15,10,1,59.99997944,0
ISS (ZARYA),-7.229113478,-33.85691616,411.7905041,2019,5,15,10,3,1.61E-05,0
ISS (ZARYA),-10.26825442,-31.64362235,412.4510486,2019,5,15,10,4,1.25E-05,0
ISS (ZARYA),-13.28734309,-29.3834589,413.1935658,2019,5,15,10,5,8.94E-06,0
ISS (ZARYA),-16.27990825,-27.06123564,414.0093442,2019,5,15,10,6,5.36E-06,0
ISS (ZARYA),-19.23896931,-24.6608452,414.8881653,2019,5,15,10,7,1.79E-06,0
ISS (ZARYA),-22.15688713,-22.16505882,415.8184749,2019,5,15,10,7,59.99999821,0
ISS (ZARYA),-25.02519607,-19.55534042,416.7875805,2019,5,15,10,8,59.99999464,0
ISS (ZARYA),-27.83441453,-16.81169815,417.7818684,2019,5,15,10,9,59.99999106,0
ISS (ZARYA),-30.57383332,-13.91260414,418.787039,2019,5,15,10,10,59.99998748,0
ISS (ZARYA),-33.23128382,-10.8350297,419.7883536,2019,5,15,10,11,59.99998391,0
ISS (ZARYA),-35.79289306,-7.554665031,420.7708894,2019,5,15,10,12,59.99998033,0
ISS (ZARYA),-38.24284275,-4.046417634,421.7197981,2019,5,15,10,14,1.70E-05,0
ISS (ZARYA),-40.56315025,-0.285325115,422.620559,2019,5,15,10,15,1.34E-05,0
ISS (ZARYA),-42.7335408,3.752006168,423.4592331,2019,5,15,10,16,9.83E-06,0
ISS (ZARYA),-44.73144506,8.085254947,424.2226997,2019,5,15,10,17,6.26E-06,0
ISS (ZARYA),-46.53223557,12.7274907,424.8988816,2019,5,15,10,18,2.68E-06,0
ISS (ZARYA),-48.10979582,17.6815998,425.4769519,2019,5,15,10,18,59.99999911,0
ISS (ZARYA),-49.4375186,22.93639395,425.9475186,2019,5,15,10,19,59.99999553,0
ISS (ZARYA),-50.48977722,28.4631347,426.302785,2019,5,15,10,20,59.99999195,0
ISS (ZARYA),-51.24380602,34.21355439,426.5366834,2019,5,15,10,21,59.99998838,0
ISS (ZARYA),-51.68177245,40.12053832,426.6449795,2019,5,15,10,22,59.9999848,0
ISS (ZARYA),-51.79267441,46.10220763,426.625346,2019,5,15,10,23,59.99998122,0
ISS (ZARYA),-51.57363369,52.06917368,426.4774051,2019,5,15,10,25,1.79E-05,0
ISS (ZARYA),-51.03025049,57.93354175,426.2027391,2019,5,15,10,26,1.43E-05,0
ISS (ZARYA),-50.17591861,63.61759195,425.8048669,2019,5,15,10,27,1.07E-05,0
ISS (ZARYA),-49.03029112,69.06008012,425.2891898,2019,5,15,10,28,7.15E-06,0
ISS (ZARYA),-47.61727965,74.21918501,424.6629059,2019,5,15,10,29,3.58E-06,0
ISS (ZARYA),-45.9630111,79.07220769,423.9348932,2019,5,15,10,30,0,0
ISS (ZARYA),-44.09406483,83.61297323,423.1155657,2019,5,15,10,30,59.99999642,0
ISS (ZARYA),-42.03615487,87.84811414,422.2167019,2019,5,15,10,31,59.99999285,0
ISS (ZARYA),-39.81327983,91.7932214,421.2512507,2019,5,15,10,32,59.99998927,0
ISS (ZARYA),-37.4472741,95.46946795,420.2331159,2019,5,15,10,33,59.99998569,0
ISS (ZARYA),-34.95765901,98.90096073,419.176924,2019,5,15,10,34,59.99998212,0
ISS (ZARYA),-32.36169175,102.1128419,418.0977773,2019,5,15,10,36,1.88E-05,0
ISS (ZARYA),-29.6745404,105.1300233,417.0110026,2019,5,15,10,37,1.52E-05,0
ISS (ZARYA),-26.90949972,107.976442,415.9318864,2019,5,15,10,38,1.16E-05,0
ISS (ZARYA),-24.07824361,110.6746552,414.8754182,2019,5,15,10,39,8.05E-06,0
ISS (ZARYA),-21.19106516,113.2456921,413.8560342,2019,5,15,10,40,4.47E-06,0
ISS (ZARYA),-18.25710236,115.7090626,412.8873717,2019,5,15,10,41,8.94E-07,0
ISS (ZARYA),-15.28454241,118.0828647,411.9820366,2019,5,15,10,41,59.99999732,0
ISS (ZARYA),-12.28080402,120.3839474,411.1513904,2019,5,15,10,42,59.99999374,0
ISS (ZARYA),-9.252698866,122.628105,410.4053594,2019,5,15,10,43,59.99999017,0
ISS (ZARYA),-6.206575243,124.8302841,409.752271,2019,5,15,10,44,59.99998659,0
ISS (ZARYA),-3.14844727,127.004797,409.1987193,2019,5,15,10,45,59.99998301,0
ISS (ZARYA),-0.084113179,129.165534,408.7494644,2019,5,15,10,46,59.99997944,0
ISS (ZARYA),2.980735633,131.3261781,408.4073655,2019,5,15,10,48,1.61E-05,0
ISS (ZARYA),6.040398862,133.5004104,408.1733517,2019,5,15,10,49,1.25E-05,0
ISS (ZARYA),9.089072075,135.7021304,408.0464271,2019,5,15,10,50,8.94E-06,0
ISS (ZARYA),12.12072729,137.9456635,408.0237152,2019,5,15,10,51,5.36E-06,0
ISS (ZARYA),15.12899652,140.2459768,408.1005371,2019,5,15,10,52,1.79E-06,0
ISS (ZARYA),18.10704228,142.6188939,408.2705238,2019,5,15,10,52,59.99999821,0
ISS (ZARYA),21.04741343,145.0813046,408.5257609,2019,5,15,10,53,59.99999464,0
ISS (ZARYA),23.94188282,147.6513624,408.8569597,2019,5,15,10,54,59.99999106,0
ISS (ZARYA),26.78126401,150.3486526,409.2536546,2019,5,15,10,55,59.99998748,0
ISS (ZARYA),29.55520512,153.1943039,409.7044201,2019,5,15,10,56,59.99998391,0
ISS (ZARYA),32.25196088,156.2110049,410.1971041,2019,5,15,10,57,59.99998033,0
ISS (ZARYA),34.85814939,159.4228624,410.7190724,2019,5,15,10,59,1.70E-05,0
ISS (ZARYA),37.35849546,162.8550038,411.257459,2019,5,15,11,0,1.34E-05,0
ISS (ZARYA),39.73560974,166.5328387,411.79942,2019,5,15,11,1,9.83E-06,0
ISS (ZARYA),41.96980752,170.4807941,412.3323827,2019,5,15,11,2,6.26E-06,0
ISS (ZARYA),44.03905368,174.7204089,412.8442871,2019,5,15,11,3,2.68E-06,0
ISS (ZARYA),45.91910614,179.267664,413.3238157,2019,5,15,11,3,59.99999911,0
ISS (ZARYA),47.58396266,-175.8704347,413.7606074,2019,5,15,11,4,59.99999553,0
ISS (ZARYA),49.00671507,-170.6997707,414.1454509,2019,5,15,11,5,59.99999195,0
ISS (ZARYA),50.16088096,-165.2429153,414.4704556,2019,5,15,11,6,59.99998838,0
ISS (ZARYA),51.02219229,-159.5418123,414.7291964,2019,5,15,11,7,59.9999848,0
ISS (ZARYA),51.57067567,-153.6581346,414.9168302,2019,5,15,11,8,59.99998122,0
ISS (ZARYA),51.79269503,-147.670333,415.0301824,2019,5,15,11,10,1.79E-05,0
ISS (ZARYA),51.68252274,-141.6672522,415.0678017,2019,5,15,11,11,1.43E-05,0
ISS (ZARYA),51.24304442,-135.7393007,415.0299837,2019,5,15,11,12,1.07E-05,1
ISS (ZARYA),50.48540112,-129.9692784,414.91876,2019,5,15,11,13,7.15E-06,1
ISS (ZARYA),49.42767084,-124.4249905,414.7378566,2019,5,15,11,14,3.58E-06,1
ISS (ZARYA),48.09293309,-119.1551026,414.4926199,2019,5,15,11,15,0,1
ISS (ZARYA),46.50715703,-114.1884704,414.1899116,2019,5,15,11,15,59.99999642,1
ISS (ZARYA),44.69728813,-109.5361792,413.837976,2019,5,15,11,16,59.99999285,1
ISS (ZARYA),42.68975506,-105.1950976,413.4462795,2019,5,15,11,17,59.99998927,1
ISS (ZARYA),40.50946011,-101.1518403,413.0253269,2019,5,15,11,18,59.99998569,1
ISS (ZARYA),38.17920704,-97.3863969,412.5864562,2019,5,15,11,19,59.99998212,1
ISS (ZARYA),35.71946648,-93.87505951,412.1416165,2019,5,15,11,21,1.88E-05,1
ISS (ZARYA),33.14838307,-90.5925875,411.7031331,2019,5,15,11,22,1.52E-05,1
ISS (ZARYA),30.48190832,-87.51365196,411.2834615,2019,5,15,11,23,1.16E-05,0
ISS (ZARYA),27.73402478,-84.61374911,410.8949381,2019,5,15,11,24,8.05E-06,0
ISS (ZARYA),24.91699138,-81.86969417,410.5495314,2019,5,15,11,25,4.47E-06,0
ISS (ZARYA),22.04159191,-79.25983584,410.2585966,2019,5,15,11,26,8.94E-07,0
ISS (ZARYA),19.11736961,-76.76408602,410.0326406,2019,5,15,11,26,59.99999732,0
ISS (ZARYA),16.15284089,-74.3638345,409.8811012,2019,5,15,11,27,59.99999374,0
ISS (ZARYA),13.15568627,-72.04179619,409.8121449,2019,5,15,11,28,59.99999017,0
ISS (ZARYA),10.13291947,-69.78182174,409.832488,2019,5,15,11,29,59.99998659,0
ISS (ZARYA),7.091037325,-67.56869052,409.9472441,2019,5,15,11,30,59.99998301,0
ISS (ZARYA),4.036153796,-65.38789713,410.1598019,2019,5,15,11,31,59.99997944,0
ISS (ZARYA),0.974119636,-63.22543532,410.4717358,2019,5,15,11,33,1.61E-05,0
ISS (ZARYA),-2.089356178,-61.06759048,410.8827503,2019,5,15,11,34,1.25E-05,0
ISS (ZARYA),-5.148610481,-58.90071906,411.3906617,2019,5,15,11,35,8.94E-06,0
ISS (ZARYA),-8.197910696,-56.71104294,411.9914153,2019,5,15,11,36,5.36E-06,0
ISS (ZARYA),-11.23134754,-54.4844369,412.6791386,2019,5,15,11,37,1.79E-06,0
ISS (ZARYA),-14.24271973,-52.20621488,413.4462301,2019,5,15,11,37,59.99999821,0
ISS (ZARYA),-17.22540913,-49.86091764,414.2834805,2019,5,15,11,38,59.99999464,0
ISS (ZARYA),-20.17224264,-47.4321026,415.1802255,2019,5,15,11,39,59.99999106,0
ISS (ZARYA),-23.0753374,-44.90214392,416.1245252,2019,5,15,11,40,59.99998748,0
ISS (ZARYA),-25.92592611,-42.25205595,417.1033684,2019,5,15,11,41,59.99998391,0
ISS (ZARYA),-28.71416064,-39.46136248,418.1028961,2019,5,15,11,42,59.99998033,0
ISS (ZARYA),-31.42889523,-36.50804512,419.1086416,2019,5,15,11,44,1.70E-05,0
ISS (ZARYA),-34.05744222,-33.3686366,420.1057774,2019,5,15,11,45,1.34E-05,0
ISS (ZARYA),-36.58533666,-30.01850623,421.0793762,2019,5,15,11,46,9.83E-06,0
ISS (ZARYA),-38.9960922,-26.43248172,422.0146656,2019,5,15,11,47,6.26E-06,0
ISS (ZARYA),-41.27100838,-22.58590988,422.8972833,2019,5,15,11,48,2.68E-06,0
ISS (ZARYA),-43.38906985,-18.45631314,423.7135245,2019,5,15,11,48,59.99999911,0
ISS (ZARYA),-45.32701322,-14.02576557,424.4505762,2019,5,15,11,49,59.99999553,0
ISS (ZARYA),-47.0596568,-9.284024502,425.0967372,2019,5,15,11,50,59.99999195,0
ISS (ZARYA),-48.56059735,-4.232261065,425.641618,2019,5,15,11,51,59.99998838,0
ISS (ZARYA),-49.80335805,1.113082438,426.0763175,2019,5,15,11,52,59.9999848,0
ISS (ZARYA),-50.7630036,6.717163386,426.393576,2019,5,15,11,53,59.99998122,0
ISS (ZARYA),-51.41811341,12.5254935,426.5878991,2019,5,15,11,55,1.79E-05,0
ISS (ZARYA),-51.75284188,18.46564332,426.6556523,2019,5,15,11,56,1.43E-05,0
ISS (ZARYA),-51.7586718,24.45243872,426.5951258,2019,5,15,11,57,1.07E-05,0
ISS (ZARYA),-51.43543446,30.39596013,426.4065661,2019,5,15,11,58,7.15E-06,0
ISS (ZARYA),-50.7913304,36.21069384,426.0921755,2019,5,15,11,59,3.58E-06,0
ISS (ZARYA),-49.84194232,41.82362561,425.6560796,2019,5,15,12,0,0,0
ISS (ZARYA),-48.60850519,47.17953889,425.1042625,2019,5,15,12,0,59.99999642,0
ISS (ZARYA),-47.1158487,52.24286218,424.4444711,2019,5,15,12,1,59.99999285,0
ISS (ZARYA),-45.3904154,56.99651244,423.6860896,2019,5,15,12,2,59.99998927,0
ISS (ZARYA),-43.45862925,61.43881528,422.8399862,2019,5,15,12,3,59.99998569,0
ISS (ZARYA),-41.34572967,65.57965693,421.9183347,2019,5,15,12,4,59.99998212,0
ISS (ZARYA),-39.07505727,69.43674067,420.9344118,2019,5,15,12,6,1.88E-05,0
ISS (ZARYA),-36.66771826,73.03241813,419.9023793,2019,5,15,12,7,1.52E-05,0
ISS (ZARYA),-34.14250012,76.39130035,418.8370426,2019,5,15,12,8,1.16E-05,0
ISS (ZARYA),-31.51597343,79.53856583,417.7536044,2019,5,15,12,9,8.05E-06,0
ISS (ZARYA),-28.8026823,82.49888043,416.6674068,2019,5,15,12,10,4.47E-06,0
ISS (ZARYA),-26.01538012,85.29577004,415.5936716,2019,5,15,12,11,8.94E-07,0
ISS (ZARYA),-23.16527582,87.95131289,414.5472403,2019,5,15,12,11,59.99999732,0
ISS (ZARYA),-20.26227143,90.48604809,413.5423224,2019,5,15,12,12,59.99999374,0
ISS (ZARYA),-17.31518132,92.9190214,412.5922522,2019,5,15,12,13,59.99999017,0
ISS (ZARYA),-14.33192944,95.26791375,411.7092632,2019,5,15,12,14,59.99998659,0
ISS (ZARYA),-11.31972476,97.5492167,410.9042807,2019,5,15,12,15,59.99998301,0
ISS (ZARYA),-8.285216673,99.77843186,410.1867401,2019,5,15,12,16,59.99997944,0
